EmployeeID,hiredate_key,terminationdate_key,length_of_service,Emp_PrevSTATUS,city_name,department_name,job_title,store_name,gender_short,gender_full,termreason_desc,termtype_desc,BUSINESS_UNIT
4134,29-08-2000,27-06-2020,20,Expert,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,STORES
4135,12-09-2002,01-08-2020,18,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4138,06-02-2013,07-07-2020,7,Proficient,Surrey,Produce,Produce Clerk,31,F,Female,Layoff,Involuntary,STORES
4140,25-09-2006,26-10-2020,14,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4141,29-01-2000,20-08-2020,20,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4142,26-01-1991,10-10-2020,29,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4143,04-09-2013,29-04-2020,7,Proficient,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4146,05-03-1999,09-07-2020,21,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4149,26-04-1997,09-11-2020,23,Expert,Burnaby,Produce,Produce Clerk,5,M,Male,Layoff,Involuntary,STORES
4150,17-05-2009,18-01-2020,11,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4157,27-03-2012,24-10-2020,8,Proficient,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
4158,17-09-2012,23-04-2020,8,Proficient,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4159,20-01-2014,10-12-2020,6,Proficient,Surrey,Produce,Produce Clerk,31,F,Female,Layoff,Involuntary,STORES
4162,14-07-2009,12-11-2020,11,Expert,Vernon,Produce,Produce Clerk,36,M,Male,Layoff,Involuntary,STORES
4166,02-08-2001,18-12-2020,19,Expert,Kelowna,Produce,Produce Clerk,16,M,Male,Resignation,Voluntary,STORES
4169,08-04-2008,28-11-2020,12,Expert,Haney,Bakery,Baker,14,M,Male,Layoff,Involuntary,STORES
4175,14-06-1998,01-04-2020,22,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4176,28-02-1991,22-12-2020,29,Expert,Grand Forks,Dairy,Dairy Person,13,M,Male,Layoff,Involuntary,STORES
4179,28-01-2014,15-08-2020,6,Proficient,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4182,21-04-1990,29-12-2020,30,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4183,19-07-1991,18-08-2020,29,Expert,Victoria,Customer Service,Cashier,46,M,Male,Resignation,Voluntary,STORES
4199,22-06-2005,23-09-2020,15,Expert,Fort St John,Produce,Produce Clerk,12,M,Male,Layoff,Involuntary,STORES
4203,31-03-2002,08-12-2020,18,Expert,Princeton,Produce,Produce Clerk,27,M,Male,Layoff,Involuntary,STORES
4210,14-06-2001,25-04-2020,19,Expert,Quesnel,Meats,Meat Cutter,28,M,Male,Layoff,Involuntary,STORES
4212,15-07-1999,22-11-2020,21,Expert,Quesnel,Meats,Meat Cutter,28,M,Male,Layoff,Involuntary,STORES
4215,23-11-1992,30-01-2020,28,Expert,Aldergrove,Produce,Produce Clerk,2,M,Male,Layoff,Involuntary,STORES
4221,10-04-1998,08-02-2020,22,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4223,06-07-2003,04-11-2020,17,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4230,17-01-2005,01-02-2020,15,Expert,Fort St John,Produce,Produce Clerk,12,M,Male,Layoff,Involuntary,STORES
4232,10-08-2013,15-10-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4234,24-04-2005,25-01-2020,15,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4235,17-09-1994,21-01-2020,26,Expert,Surrey,Produce,Produce Clerk,31,F,Female,Layoff,Involuntary,STORES
4237,31-07-2002,27-06-2020,18,Expert,Fort Nelson,Meats,Meat Cutter,11,F,Female,Layoff,Involuntary,STORES
4238,18-01-1996,18-12-2020,24,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4239,22-09-1993,14-10-2020,27,Expert,Vancouver,Bakery,Baker,42,M,Male,Resignation,Voluntary,STORES
4242,07-12-2011,04-05-2020,9,Proficient,Terrace,Bakery,Baker,32,M,Male,Resignation,Voluntary,STORES
4248,16-05-2002,26-11-2020,18,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4250,10-06-1990,18-11-2020,30,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
4252,05-04-2013,29-08-2020,7,Proficient,Haney,Dairy,Dairy Person,14,F,Female,Layoff,Involuntary,STORES
4254,29-10-1998,27-01-2020,22,Expert,Quesnel,Meats,Meat Cutter,28,M,Male,Layoff,Involuntary,STORES
4259,20-12-2007,14-07-2020,13,Expert,Haney,Dairy,Dairy Person,14,M,Male,Layoff,Involuntary,STORES
4262,09-12-2006,05-10-2020,14,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4263,16-12-1992,09-04-2020,28,Expert,Abbotsford,Bakery,Baker,1,F,Female,Layoff,Involuntary,STORES
4265,22-08-1998,06-12-2020,22,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4271,26-01-2013,01-08-2020,7,Proficient,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,STORES
4272,21-06-1990,26-10-2020,30,Expert,Chilliwack,Produce,Produce Clerk,6,F,Female,Layoff,Involuntary,STORES
4276,30-08-2006,19-09-2020,14,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
4277,04-05-2011,13-06-2020,9,Proficient,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4278,02-12-2000,13-12-2020,20,Expert,New Westminister,Meats,Meat Cutter,20,M,Male,Layoff,Involuntary,STORES
4281,26-10-1996,21-03-2020,24,Expert,Quesnel,Meats,Meat Cutter,28,M,Male,Layoff,Involuntary,STORES
4284,21-11-2006,14-12-2020,14,Expert,Vancouver,Bakery,Baker,42,F,Female,Resignation,Voluntary,STORES
4290,28-02-1990,10-03-2020,30,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4291,26-11-2003,15-08-2020,17,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4293,26-12-2013,27-05-2020,7,Proficient,Kelowna,Produce,Produce Clerk,16,M,Male,Layoff,Involuntary,STORES
4294,18-07-1999,30-07-2020,21,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4296,14-12-1997,18-11-2020,23,Expert,Terrace,Produce,Produce Clerk,32,F,Female,Layoff,Involuntary,STORES
4298,08-04-2014,23-10-2020,6,Proficient,Surrey,Produce,Produce Clerk,31,M,Male,Layoff,Involuntary,STORES
4303,01-06-2012,13-04-2020,8,Proficient,Richmond,Produce,Produce Clerk,29,M,Male,Layoff,Involuntary,STORES
4304,13-09-1996,07-12-2020,24,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Resignation,Voluntary,STORES
4310,01-06-2009,07-02-2020,11,Expert,Grand Forks,Produce,Produce Clerk,13,M,Male,Layoff,Involuntary,STORES
4315,21-11-2013,20-06-2020,7,Proficient,Kelowna,Produce,Produce Clerk,16,M,Male,Layoff,Involuntary,STORES
4316,22-09-2008,27-12-2020,12,Expert,Vancouver,Bakery,Baker,42,F,Female,Resignation,Voluntary,STORES
4317,06-09-2013,20-07-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4318,17-06-1997,30-03-2020,23,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4319,11-06-2003,30-05-2020,17,Expert,New Westminister,Meats,Meat Cutter,20,F,Female,Layoff,Involuntary,STORES
4320,24-01-2005,22-04-2020,15,Expert,Port Coquitlam,Produce,Produce Clerk,25,F,Female,Layoff,Involuntary,STORES
4323,15-01-2011,12-02-2020,9,Proficient,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4336,18-11-1996,28-09-2020,24,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4337,30-11-2001,20-03-2020,19,Expert,Terrace,Produce,Produce Clerk,32,M,Male,Layoff,Involuntary,STORES
4339,09-06-2005,30-03-2020,15,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4340,01-10-2004,03-01-2020,16,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4344,23-09-1993,28-08-2020,27,Expert,White Rock,Customer Service,Cashier,39,F,Female,Layoff,Involuntary,STORES
4345,19-01-2015,22-08-2020,5,Newcomer,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4346,04-09-1995,21-10-2020,25,Expert,Bella Bella,Customer Service,Cashier,3,M,Male,Layoff,Involuntary,STORES
4347,06-11-2007,16-02-2020,13,Expert,Abbotsford,Bakery,Baker,1,M,Male,Layoff,Involuntary,STORES
4353,08-12-2003,25-09-2020,17,Expert,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
4354,05-06-1996,25-06-2020,24,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4356,10-05-1999,06-10-2020,21,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4357,30-01-2005,12-12-2020,15,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4359,19-01-1999,02-04-2020,21,Expert,Terrace,Produce,Produce Clerk,32,F,Female,Layoff,Involuntary,STORES
4366,13-02-1992,29-11-2020,28,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4371,09-02-2012,13-08-2020,8,Proficient,New Westminister,Produce,Produce Clerk,20,M,Male,Layoff,Involuntary,STORES
4373,15-05-2002,15-05-2020,18,Expert,Trail,Produce,Produce Clerk,33,M,Male,Layoff,Involuntary,STORES
4374,18-10-2000,20-03-2020,20,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4377,29-01-2009,28-10-2020,11,Expert,Chilliwack,Produce,Produce Clerk,6,F,Female,Layoff,Involuntary,STORES
4381,18-03-2005,22-02-2020,15,Expert,West Vancouver,Meats,Meat Cutter,38,M,Male,Layoff,Involuntary,STORES
4382,28-03-2003,29-10-2020,17,Expert,Williams Lake,Produce,Produce Clerk,40,F,Female,Resignation,Voluntary,STORES
4388,12-03-1997,09-07-2020,23,Expert,Port Coquitlam,Produce,Produce Clerk,25,M,Male,Layoff,Involuntary,STORES
4389,22-08-2000,18-11-2020,20,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4390,09-10-1992,30-04-2020,28,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4391,09-12-1996,10-02-2020,24,Expert,Princeton,Dairy,Dairy Person,27,M,Male,Layoff,Involuntary,STORES
4394,24-03-1992,17-07-2020,28,Expert,White Rock,Meats,Meat Cutter,39,M,Male,Layoff,Involuntary,STORES
4400,17-09-1993,13-06-2020,27,Expert,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
4401,02-01-1993,19-01-2020,27,Expert,Quesnel,Meats,Meat Cutter,28,M,Male,Layoff,Involuntary,STORES
4406,24-03-2003,02-04-2020,17,Expert,West Vancouver,Meats,Meat Cutter,38,F,Female,Layoff,Involuntary,STORES
4408,19-11-1994,16-08-2020,26,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4409,27-04-2002,04-07-2020,18,Expert,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4412,03-09-1991,30-12-2020,29,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4419,09-07-2004,01-03-2020,16,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4430,31-10-1998,03-09-2020,22,Expert,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4431,24-05-2013,13-09-2020,7,Proficient,Fort St John,Produce,Produce Clerk,12,F,Female,Layoff,Involuntary,STORES
4432,21-01-2006,02-07-2020,14,Expert,West Vancouver,Meats,Meat Cutter,38,M,Male,Layoff,Involuntary,STORES
4434,05-12-2002,10-10-2020,18,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4437,13-12-2007,21-04-2020,13,Expert,North Vancouver,Produce,Produce Clerk,22,M,Male,Resignation,Voluntary,STORES
4439,07-11-1998,04-10-2020,22,Expert,Trail,Produce,Produce Clerk,33,F,Female,Layoff,Involuntary,STORES
4440,27-10-2014,26-11-2020,6,Proficient,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4442,02-07-2000,02-07-2020,20,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4445,25-02-2011,15-09-2020,9,Proficient,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4448,27-10-1992,03-03-2020,28,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4449,28-10-1995,26-04-2020,25,Expert,Chilliwack,Produce,Produce Clerk,6,F,Female,Layoff,Involuntary,STORES
4450,09-11-2003,25-07-2020,17,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4451,09-01-2012,14-07-2020,8,Proficient,West Vancouver,Meats,Meat Cutter,38,F,Female,Layoff,Involuntary,STORES
4458,01-05-2013,10-12-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4461,31-10-2012,15-11-2020,8,Proficient,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4465,05-07-1990,30-04-2020,30,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4466,16-01-1998,18-02-2020,22,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4473,24-03-2009,03-03-2020,11,Expert,Vernon,Produce,Produce Clerk,36,M,Male,Layoff,Involuntary,STORES
4474,10-06-2009,31-05-2020,11,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4478,29-09-2013,14-01-2020,7,Proficient,Richmond,Produce,Produce Clerk,29,M,Male,Layoff,Involuntary,STORES
4479,01-01-2004,01-03-2020,16,Expert,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4480,26-04-1996,16-11-2020,24,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4481,28-11-2013,16-09-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4482,01-05-1995,06-06-2020,25,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4486,02-07-2008,24-12-2020,12,Expert,Burnaby,Produce,Produce Clerk,5,M,Male,Layoff,Involuntary,STORES
4488,07-02-2014,06-06-2020,6,Proficient,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4491,23-01-1998,23-09-2020,22,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4493,25-06-2002,07-01-2020,18,Expert,Squamish,Produce,Produce Clerk,30,M,Male,Layoff,Involuntary,STORES
4495,19-07-2004,30-07-2020,16,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4496,20-10-2013,15-10-2020,7,Proficient,Burnaby,Produce,Produce Clerk,5,M,Male,Layoff,Involuntary,STORES
4497,10-01-2003,05-12-2020,17,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4500,07-12-1992,13-01-2020,28,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4501,08-06-1994,14-03-2020,26,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4505,02-04-1995,25-03-2020,25,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4506,11-12-1995,08-01-2020,25,Expert,White Rock,Meats,Meat Cutter,39,M,Male,Layoff,Involuntary,STORES
4510,10-04-2003,26-06-2020,17,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4512,21-01-1999,06-08-2020,21,Expert,Chilliwack,Produce,Produce Clerk,6,M,Male,Layoff,Involuntary,STORES
4514,10-06-2001,08-11-2020,19,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4517,08-05-1998,04-01-2020,22,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4525,27-12-2003,14-01-2020,17,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4534,01-09-1996,21-09-2020,24,Expert,White Rock,Meats,Meat Cutter,39,F,Female,Layoff,Involuntary,STORES
4539,27-06-2012,08-03-2020,8,Proficient,Fort St John,Produce,Produce Clerk,12,M,Male,Layoff,Involuntary,STORES
4540,13-01-2012,02-08-2020,8,Proficient,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4544,19-08-2008,23-10-2020,12,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
4546,12-03-1992,13-09-2020,28,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4548,01-07-2004,04-03-2020,16,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4549,09-04-1990,31-05-2020,30,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4550,06-12-2015,19-01-2020,5,Newcomer,Kelowna,Produce,Produce Clerk,16,F,Female,Layoff,Involuntary,STORES
4555,25-09-2013,16-03-2020,7,Proficient,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4557,24-02-1997,16-01-2020,23,Expert,Langley,Produce,Produce Clerk,17,F,Female,Layoff,Involuntary,STORES
4558,19-12-2013,26-07-2020,7,Proficient,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4559,12-05-2011,21-03-2020,9,Proficient,Nanaimo,Produce,Produce Clerk,18,F,Female,Layoff,Involuntary,STORES
4560,11-09-1992,06-08-2020,28,Expert,West Vancouver,Produce,Produce Clerk,38,M,Male,Layoff,Involuntary,STORES
4565,02-11-2010,23-11-2020,10,Expert,Aldergrove,Produce,Produce Clerk,2,F,Female,Layoff,Involuntary,STORES
4566,14-12-2006,08-05-2020,14,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4567,28-03-1995,17-12-2020,25,Expert,Surrey,Produce,Produce Clerk,31,F,Female,Layoff,Involuntary,STORES
4570,30-10-2004,28-05-2020,16,Expert,Cranbrook,Produce,Produce Clerk,8,F,Female,Layoff,Involuntary,STORES
4574,01-12-2006,29-02-2020,14,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4577,12-12-2007,21-11-2020,13,Expert,Quesnel,Produce,Produce Clerk,28,F,Female,Layoff,Involuntary,STORES
4580,06-10-2012,10-03-2020,8,Proficient,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4588,26-10-2005,22-08-2020,15,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4589,06-04-1992,05-08-2020,28,Expert,Burnaby,Produce,Produce Clerk,5,M,Male,Layoff,Involuntary,STORES
4592,06-05-2001,20-12-2020,19,Expert,Nelson,Bakery,Baker,19,F,Female,Layoff,Involuntary,STORES
4598,11-01-2009,01-01-2020,11,Expert,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4599,06-02-2002,14-02-2020,18,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4602,04-10-2014,23-07-2020,6,Proficient,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4604,03-09-1997,29-04-2020,23,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4605,26-12-1993,04-05-2020,27,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
4606,03-08-2006,19-11-2020,14,Expert,Kamloops,Bakery,Baker,15,F,Female,Layoff,Involuntary,STORES
4608,18-08-1993,24-07-2020,27,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4611,08-06-1999,06-02-2020,21,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4613,15-10-1999,13-11-2020,21,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4614,23-11-2004,09-10-2020,16,Expert,Burnaby,Produce,Produce Clerk,5,M,Male,Layoff,Involuntary,STORES
4615,31-08-2015,20-12-2020,5,Newcomer,Pitt Meadows,Dairy,Dairy Person,24,M,Male,Layoff,Involuntary,STORES
4617,25-01-1998,25-03-2020,22,Expert,New Westminister,Produce,Produce Clerk,20,F,Female,Layoff,Involuntary,STORES
4619,10-10-1990,20-07-2020,30,Expert,Williams Lake,Produce,Produce Clerk,40,F,Female,Layoff,Involuntary,STORES
4621,24-10-2015,25-11-2020,5,Newcomer,Quesnel,Produce,Produce Clerk,28,F,Female,Layoff,Involuntary,STORES
4628,13-05-1997,27-12-2020,23,Expert,Trail,Produce,Produce Clerk,33,M,Male,Layoff,Involuntary,STORES
4632,09-01-1990,04-06-2020,30,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4633,03-02-2007,09-02-2020,13,Expert,Terrace,Produce,Produce Clerk,32,M,Male,Layoff,Involuntary,STORES
4634,25-07-2004,05-05-2020,16,Expert,Terrace,Produce,Produce Clerk,32,F,Female,Layoff,Involuntary,STORES
4635,15-11-1993,10-11-2020,27,Expert,Fort Nelson,Produce,Produce Clerk,11,F,Female,Layoff,Involuntary,STORES
4636,03-03-2004,16-06-2020,16,Expert,Prince George,Produce,Produce Clerk,26,F,Female,Layoff,Involuntary,STORES
4637,15-04-1994,23-12-2020,26,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4641,02-04-1996,14-06-2020,24,Expert,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4643,12-01-2012,29-09-2020,8,Proficient,Chilliwack,Produce,Produce Clerk,6,F,Female,Layoff,Involuntary,STORES
4645,18-01-1997,14-12-2020,23,Expert,Trail,Produce,Produce Clerk,33,F,Female,Retirement,Voluntary,STORES
4647,06-10-2009,25-11-2020,11,Expert,Quesnel,Produce,Produce Clerk,28,F,Female,Retirement,Voluntary,STORES
4649,13-12-1994,24-01-2020,26,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4657,18-02-2011,08-11-2020,9,Proficient,Terrace,Produce,Produce Clerk,32,M,Male,Layoff,Involuntary,STORES
4658,20-08-2014,21-02-2020,6,Proficient,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4659,15-01-1990,03-12-2020,30,Expert,Dawson Creek,Customer Service,Cashier,9,F,Female,Layoff,Involuntary,STORES
4662,21-08-2001,04-04-2020,19,Expert,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
4665,08-12-2009,01-07-2020,11,Expert,Victoria,Produce,Produce Clerk,37,F,Female,Layoff,Involuntary,STORES
4666,24-05-1995,12-11-2020,25,Expert,Victoria,Customer Service,Cashier,46,M,Male,Resignation,Voluntary,STORES
4669,03-08-2011,23-08-2020,9,Proficient,New Westminster,Produce,Produce Clerk,21,F,Female,Layoff,Involuntary,STORES
4670,09-07-1992,03-02-2020,28,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4671,20-02-2004,12-01-2020,16,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4672,23-06-1990,23-01-2020,30,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4675,05-09-2005,08-11-2020,15,Expert,Richmond,Produce,Produce Clerk,29,M,Male,Layoff,Involuntary,STORES
4679,15-09-1999,29-06-2020,21,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4680,16-07-2005,03-09-2020,15,Expert,Haney,Processed Foods,Shelf Stocker,14,M,Male,Layoff,Involuntary,STORES
4689,16-12-2000,09-02-2020,20,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4690,31-12-1992,20-10-2020,28,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4692,04-11-2003,11-08-2020,17,Expert,Vernon,Produce,Produce Clerk,36,M,Male,Layoff,Involuntary,STORES
4694,10-02-2005,21-09-2020,15,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4697,30-11-1998,27-04-2020,22,Expert,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4702,03-04-2010,17-02-2020,10,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4705,17-10-2010,25-10-2020,10,Expert,Prince George,Produce,Produce Clerk,26,M,Male,Layoff,Involuntary,STORES
4707,03-12-1990,31-05-2020,30,Expert,Abbotsford,Bakery,Baker,1,F,Female,Layoff,Involuntary,STORES
4708,19-03-1992,18-05-2020,28,Expert,New Westminster,Produce,Produce Clerk,21,M,Male,Layoff,Involuntary,STORES
4710,26-01-2012,10-09-2020,8,Proficient,Grand Forks,Processed Foods,Processed Foods Manager,13,F,Female,Layoff,Involuntary,STORES
4711,22-12-1995,07-01-2020,25,Expert,Vancouver,Processed Foods,Shelf Stocker,42,F,Female,Resignation,Voluntary,STORES
4717,20-05-2002,25-03-2020,18,Expert,Kamloops,Bakery,Baker,15,M,Male,Layoff,Involuntary,STORES
4719,14-11-1999,12-03-2020,21,Expert,New Westminister,Produce,Produce Clerk,20,F,Female,Layoff,Involuntary,STORES
4721,14-08-1998,09-06-2020,22,Expert,Langley,Produce,Produce Clerk,17,M,Male,Layoff,Involuntary,STORES
4723,29-10-2015,10-11-2020,5,Newcomer,Vancouver,Meats,Meat Cutter,35,F,Female,Layoff,Involuntary,STORES
4726,15-01-2002,07-09-2020,18,Expert,Nanaimo,Produce,Produce Clerk,18,M,Male,Layoff,Involuntary,STORES
4727,25-07-1991,31-01-2020,29,Expert,Vancouver,Meats,Meat Cutter,35,M,Male,Layoff,Involuntary,STORES
4731,15-12-2005,23-07-2020,15,Expert,Fort Nelson,Bakery,Baker,11,F,Female,Layoff,Involuntary,STORES
4733,23-08-2015,25-03-2020,5,Newcomer,Burnaby,Produce,Produce Clerk,5,F,Female,Layoff,Involuntary,STORES
4735,20-02-2013,18-12-2020,7,Proficient,Victoria,Produce,Produce Clerk,37,M,Male,Layoff,Involuntary,STORES
